"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
469,"2019-05-18 21:14:31.3700","2019-05-18 21:22:21.2220",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3280,"Astor Place",40.71928220070702,-74.07126188278198,26186,"Subscriber",1960,1
397,"2019-05-18 21:15:02.9280","2019-05-18 21:21:39.9320",3199,"Newport Pkwy",40.7287448,-74.0321082,3681,"Grand St",40.71517767732029,-74.03768330812454,29292,"Subscriber",1970,1
468,"2019-05-18 21:16:28.6950","2019-05-18 21:24:16.9480",3694,"Jackson Square",40.71113,-74.0789,3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,26207,"Subscriber",1985,1
385,"2019-05-18 21:19:21.4620","2019-05-18 21:25:46.7970",3638,"Washington St",40.7242941,-74.0354826,3183,"Exchange Place",40.7162469,-74.0334588,29640,"Subscriber",1990,1
211,"2019-05-18 21:22:25.1290","2019-05-18 21:25:56.2900",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3184,"Paulus Hook",40.7141454,-74.0335519,29607,"Subscriber",1981,0
313,"2019-05-18 21:24:38.9230","2019-05-18 21:29:52.8420",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,29201,"Subscriber",1991,1
229,"2019-05-18 21:30:08.5570","2019-05-18 21:33:57.9830",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,26155,"Subscriber",1981,1
721,"2019-05-18 21:30:54.4370","2019-05-18 21:42:55.4490",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,29659,"Subscriber",1977,1
457,"2019-05-18 21:31:03.2470","2019-05-18 21:38:40.3150",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3214,"Essex Light Rail",40.7127742,-74.0364857,29237,"Subscriber",1982,1
318,"2019-05-18 21:36:30.0080","2019-05-18 21:41:48.1690",3187,"Warren St",40.7211236,-74.03805095,3203,"Hamilton Park",40.727595966,-74.044247311,29302,"Subscriber",1981,1
281,"2019-05-18 21:36:59.3320","2019-05-18 21:41:41.2590",3184,"Paulus Hook",40.7141454,-74.0335519,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29607,"Subscriber",1981,0
340,"2019-05-18 21:38:00.1060","2019-05-18 21:43:41.0050",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29265,"Subscriber",1986,1
615,"2019-05-18 21:38:07.3970","2019-05-18 21:48:22.6040",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3679,"Bergen Ave",40.722103786686034,-74.07145500183105,29516,"Subscriber",1964,1
335,"2019-05-18 21:38:14.5700","2019-05-18 21:43:50.1780",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29241,"Customer",1987,2
1320,"2019-05-18 21:38:57.3750","2019-05-18 22:00:57.7650",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,29662,"Subscriber",1991,1
198,"2019-05-18 21:41:15.9570","2019-05-18 21:44:34.8700",3207,"Oakland Ave",40.7376037,-74.0524783,3210,"Pershing Field",40.742677141,-74.051788633,29484,"Subscriber",1984,1
729,"2019-05-18 21:41:16.4700","2019-05-18 21:53:25.5360",3210,"Pershing Field",40.742677141,-74.051788633,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,29634,"Customer",1999,1
307,"2019-05-18 21:47:37.6650","2019-05-18 21:52:45.3890",3185,"City Hall",40.7177325,-74.043845,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26167,"Subscriber",1982,1
265,"2019-05-18 21:48:18.3980","2019-05-18 21:52:43.6180",3185,"City Hall",40.7177325,-74.043845,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29587,"Subscriber",1982,1
384,"2019-05-18 21:51:23.5030","2019-05-18 21:57:47.5290",3183,"Exchange Place",40.7162469,-74.0334588,3483,"Montgomery St",40.71942,-74.05099,26252,"Subscriber",1986,1
3582,"2019-05-18 21:53:11.9720","2019-05-18 22:52:54.9120",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3185,"City Hall",40.7177325,-74.043845,29587,"Subscriber",1982,1
3577,"2019-05-18 21:53:21.4270","2019-05-18 22:52:59.2290",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3185,"City Hall",40.7177325,-74.043845,29211,"Subscriber",1982,1
571,"2019-05-18 21:55:00.0110","2019-05-18 22:04:31.9160",3183,"Exchange Place",40.7162469,-74.0334588,3681,"Grand St",40.71517767732029,-74.03768330812454,29522,"Subscriber",1991,1
349,"2019-05-18 21:57:21.6240","2019-05-18 22:03:11.2650",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29199,"Subscriber",1980,1
119,"2019-05-18 21:58:33.6750","2019-05-18 22:00:33.6060",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3681,"Grand St",40.71517767732029,-74.03768330812454,29219,"Subscriber",1989,1
245,"2019-05-18 22:03:59.4140","2019-05-18 22:08:04.6530",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29479,"Subscriber",1992,1
347,"2019-05-18 22:09:16.4970","2019-05-18 22:15:04.3710",3187,"Warren St",40.7211236,-74.03805095,3185,"City Hall",40.7177325,-74.043845,26466,"Subscriber",1978,1
225,"2019-05-18 22:10:29.4380","2019-05-18 22:14:14.6770",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3481,"York St",40.71649,-74.04105,29275,"Subscriber",1954,2
754,"2019-05-18 22:12:47.1710","2019-05-18 22:25:22.0140",3202,"Newport PATH",40.7272235,-74.0337589,3187,"Warren St",40.7211236,-74.03805095,29659,"Subscriber",1979,1
416,"2019-05-18 22:12:51.2190","2019-05-18 22:19:48.1410",3640,"Journal Square",40.73367,-74.0625,3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,29234,"Subscriber",1981,1
292,"2019-05-18 22:14:25.0690","2019-05-18 22:19:17.3800",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,29525,"Subscriber",1994,1
329,"2019-05-18 22:15:34.1870","2019-05-18 22:21:04.1320",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,29646,"Subscriber",1988,1
861,"2019-05-18 22:15:42.5820","2019-05-18 22:30:03.8180",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,26214,"Subscriber",1962,1
1086,"2019-05-18 22:16:06.9170","2019-05-18 22:34:12.9440",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3211,"Newark Ave",40.72152515,-74.046304543,26289,"Subscriber",1969,1
1683,"2019-05-18 22:16:43.5450","2019-05-18 22:44:46.9510",3640,"Journal Square",40.73367,-74.0625,3220,"5 Corners Library",40.734961020009514,-74.0595030784607,29124,"Subscriber",1953,2
466,"2019-05-18 22:16:48.7270","2019-05-18 22:24:35.0120",3639,"Harborside",40.7192517,-74.034234,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,26270,"Subscriber",1971,2
1078,"2019-05-18 22:18:10.6430","2019-05-18 22:36:09.6130",3196,"Riverview Park",40.7443187,-74.0439909,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,29576,"Customer",1988,2
1021,"2019-05-18 22:19:10.4850","2019-05-18 22:36:12.4690",3196,"Riverview Park",40.7443187,-74.0439909,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,26159,"Subscriber",1974,1
189,"2019-05-18 22:19:51.6950","2019-05-18 22:23:01.3240",3639,"Harborside",40.7192517,-74.034234,3187,"Warren St",40.7211236,-74.03805095,29463,"Subscriber",1969,0
177,"2019-05-18 22:20:03.1020","2019-05-18 22:23:00.9090",3639,"Harborside",40.7192517,-74.034234,3187,"Warren St",40.7211236,-74.03805095,26179,"Subscriber",1969,0
1156,"2019-05-18 22:22:56.4280","2019-05-18 22:42:13.0480",3202,"Newport PATH",40.7272235,-74.0337589,3183,"Exchange Place",40.7162469,-74.0334588,29620,"Customer",1971,1
2889,"2019-05-18 22:24:11.8620","2019-05-18 23:12:21.4390",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,26278,"Subscriber",1961,1
193,"2019-05-18 22:27:00.8750","2019-05-18 22:30:14.6410",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3639,"Harborside",40.7192517,-74.034234,29305,"Subscriber",1988,1
130,"2019-05-18 22:27:25.2200","2019-05-18 22:29:36.1890",3280,"Astor Place",40.71928220070702,-74.07126188278198,3679,"Bergen Ave",40.722103786686034,-74.07145500183105,26186,"Subscriber",1969,0
272,"2019-05-18 22:28:31.6850","2019-05-18 22:33:04.0720",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,29527,"Subscriber",1986,1
158,"2019-05-18 22:34:28.3390","2019-05-18 22:37:06.6750",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29477,"Subscriber",2000,1
643,"2019-05-18 22:34:32.1580","2019-05-18 22:45:15.3860",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29440,"Subscriber",1968,1
1306,"2019-05-18 22:35:46.5730","2019-05-18 22:57:32.7310",3191,"Union St",40.7182113,-74.0836394,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29546,"Customer",2000,1
485,"2019-05-18 22:36:01.7440","2019-05-18 22:44:07.0890",3183,"Exchange Place",40.7162469,-74.0334588,3203,"Hamilton Park",40.727595966,-74.044247311,29617,"Subscriber",1972,1
177,"2019-05-18 22:36:01.9350","2019-05-18 22:38:59.6120",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3196,"Riverview Park",40.7443187,-74.0439909,29573,"Subscriber",1978,1
829,"2019-05-18 22:36:22.6700","2019-05-18 22:50:12.0600",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3191,"Union St",40.7182113,-74.0836394,29444,"Subscriber",1977,1
476,"2019-05-18 22:38:44.5390","2019-05-18 22:46:40.7410",3639,"Harborside",40.7192517,-74.034234,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,29305,"Subscriber",1990,2
596,"2019-05-18 22:39:56.5080","2019-05-18 22:49:53.4080",3209,"Brunswick St",40.7241765,-74.0506564,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26221,"Customer",1965,2
606,"2019-05-18 22:40:27.0360","2019-05-18 22:50:33.7420",3209,"Brunswick St",40.7241765,-74.0506564,3202,"Newport PATH",40.7272235,-74.0337589,26208,"Customer",1963,1
489,"2019-05-18 22:41:29.1130","2019-05-18 22:49:38.9380",3209,"Brunswick St",40.7241765,-74.0506564,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26174,"Customer",1972,1
159,"2019-05-18 22:44:35.3530","2019-05-18 22:47:15.3290",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3196,"Riverview Park",40.7443187,-74.0439909,29223,"Subscriber",1978,1
529,"2019-05-18 22:45:55.9010","2019-05-18 22:54:45.6930",3187,"Warren St",40.7211236,-74.03805095,3187,"Warren St",40.7211236,-74.03805095,29569,"Customer",1990,1
1008,"2019-05-18 22:48:29.3070","2019-05-18 23:05:17.3920",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,26298,"Subscriber",1988,1
163,"2019-05-18 22:49:19.8550","2019-05-18 22:52:03.1950",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,26196,"Subscriber",1994,1
328,"2019-05-18 22:49:22.1770","2019-05-18 22:54:50.6960",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3195,"Sip Ave",40.73089709786179,-74.06391263008118,26287,"Subscriber",1986,1
254,"2019-05-18 22:51:21.8870","2019-05-18 22:55:36.5470",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29620,"Subscriber",1993,1
169,"2019-05-18 22:53:02.5970","2019-05-18 22:55:51.7630",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3196,"Riverview Park",40.7443187,-74.0439909,26266,"Subscriber",1978,1
480,"2019-05-18 22:53:08.0990","2019-05-18 23:01:08.4640",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29525,"Customer",1969,0
342,"2019-05-18 22:55:10.6700","2019-05-18 23:00:52.6740",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,26287,"Subscriber",1979,1
108,"2019-05-18 22:55:16.7060","2019-05-18 22:57:05.5680",3638,"Washington St",40.7242941,-74.0354826,3638,"Washington St",40.7242941,-74.0354826,26225,"Customer",1982,1
164,"2019-05-18 22:57:46.8530","2019-05-18 23:00:30.8830",3183,"Exchange Place",40.7162469,-74.0334588,3681,"Grand St",40.71517767732029,-74.03768330812454,29549,"Customer",1971,1
242,"2019-05-18 23:03:10.4420","2019-05-18 23:07:12.7820",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,29517,"Subscriber",1994,1
224,"2019-05-18 23:03:17.5700","2019-05-18 23:07:02.3550",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29227,"Subscriber",1990,0
199,"2019-05-18 23:05:38.0690","2019-05-18 23:08:57.3250",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,29205,"Subscriber",1990,1
91,"2019-05-18 23:07:33.8360","2019-05-18 23:09:05.4150",3187,"Warren St",40.7211236,-74.03805095,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29463,"Subscriber",1991,1
330,"2019-05-18 23:09:37.5830","2019-05-18 23:15:07.7950",3185,"City Hall",40.7177325,-74.043845,3187,"Warren St",40.7211236,-74.03805095,26466,"Subscriber",1978,1
288,"2019-05-18 23:10:25.2060","2019-05-18 23:15:14.0990",3187,"Warren St",40.7211236,-74.03805095,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29671,"Subscriber",1979,2
453,"2019-05-18 23:14:17.6340","2019-05-18 23:21:51.1230",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,26160,"Customer",1969,0
456,"2019-05-18 23:14:18.0510","2019-05-18 23:21:54.9890",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,26276,"Customer",1969,0
445,"2019-05-18 23:14:22.3190","2019-05-18 23:21:48.0440",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,29586,"Customer",1969,0
304,"2019-05-18 23:17:15.2540","2019-05-18 23:22:19.4840",3638,"Washington St",40.7242941,-74.0354826,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,26225,"Subscriber",1984,1
1122,"2019-05-18 23:23:38.2840","2019-05-18 23:42:20.4370",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3196,"Riverview Park",40.7443187,-74.0439909,33463,"Subscriber",1984,1
183,"2019-05-18 23:25:31.8170","2019-05-18 23:28:35.2950",3183,"Exchange Place",40.7162469,-74.0334588,3681,"Grand St",40.71517767732029,-74.03768330812454,29640,"Subscriber",1984,1
609,"2019-05-18 23:27:11.5270","2019-05-18 23:37:21.3520",3639,"Harborside",40.7192517,-74.034234,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,26276,"Customer",1969,0
551,"2019-05-18 23:27:16.7570","2019-05-18 23:36:28.2920",3209,"Brunswick St",40.7241765,-74.0506564,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29285,"Subscriber",1963,1
576,"2019-05-18 23:27:37.5580","2019-05-18 23:37:14.4690",3639,"Harborside",40.7192517,-74.034234,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,26160,"Subscriber",1974,2
575,"2019-05-18 23:30:14.2120","2019-05-18 23:39:49.5610",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,29546,"Customer",1978,1
384,"2019-05-18 23:35:41.9950","2019-05-18 23:42:06.6460",3638,"Washington St",40.7242941,-74.0354826,3211,"Newark Ave",40.72152515,-74.046304543,29259,"Subscriber",1964,1
166,"2019-05-18 23:36:14.9920","2019-05-18 23:39:01.6520",3213,"Van Vorst Park",40.71848892,-74.047726625,3211,"Newark Ave",40.72152515,-74.046304543,29261,"Subscriber",1992,1
184,"2019-05-18 23:36:15.1360","2019-05-18 23:39:19.4200",3213,"Van Vorst Park",40.71848892,-74.047726625,3211,"Newark Ave",40.72152515,-74.046304543,29126,"Customer",1969,0
580,"2019-05-18 23:37:59.6090","2019-05-18 23:47:40.4560",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29227,"Subscriber",1989,1
521,"2019-05-18 23:38:05.2120","2019-05-18 23:46:47.1750",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29673,"Subscriber",1989,1
430,"2019-05-18 23:39:14.3390","2019-05-18 23:46:24.4070",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,29123,"Subscriber",1961,1
338,"2019-05-18 23:40:25.6340","2019-05-18 23:46:04.5760",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,29202,"Customer",1969,0
269,"2019-05-18 23:44:19.8890","2019-05-18 23:48:49.3520",3640,"Journal Square",40.73367,-74.0625,3207,"Oakland Ave",40.7376037,-74.0524783,26182,"Subscriber",1957,1
387,"2019-05-18 23:45:16.5420","2019-05-18 23:51:44.4140",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29506,"Subscriber",1985,1
347,"2019-05-18 23:51:35.2490","2019-05-18 23:57:22.7080",3203,"Hamilton Park",40.727595966,-74.044247311,3203,"Hamilton Park",40.727595966,-74.044247311,29617,"Subscriber",1988,1
662,"2019-05-18 23:59:49.5050","2019-05-19 00:10:52.1780",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29673,"Subscriber",1968,1
218,"2019-05-18 23:59:58.3150","2019-05-19 00:03:36.5820",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29506,"Subscriber",1979,2
947,"2019-05-19 00:00:28.0730","2019-05-19 00:16:15.7280",3211,"Newark Ave",40.72152515,-74.046304543,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,29665,"Subscriber",1969,1
742,"2019-05-19 00:00:31.9060","2019-05-19 00:12:54.4770",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3192,"Liberty Light Rail",40.7112423,-74.0557013,29248,"Subscriber",1990,1
753,"2019-05-19 00:00:31.9750","2019-05-19 00:13:05.3820",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3192,"Liberty Light Rail",40.7112423,-74.0557013,26259,"Customer",1990,2
734,"2019-05-19 00:04:02.6800","2019-05-19 00:16:17.1070",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29288,"Subscriber",1988,1
710,"2019-05-19 00:07:33.7300","2019-05-19 00:19:24.2950",3206,"Hilltop",40.7311689,-74.0575736,3206,"Hilltop",40.7311689,-74.0575736,29635,"Subscriber",1987,1
366,"2019-05-19 00:10:14.9000","2019-05-19 00:16:20.9250",3214,"Essex Light Rail",40.7127742,-74.0364857,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29610,"Customer",1991,1
1426,"2019-05-19 00:11:58.5910","2019-05-19 00:35:44.9060",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3183,"Exchange Place",40.7162469,-74.0334588,29454,"Subscriber",1993,1
167,"2019-05-19 00:14:09.0520","2019-05-19 00:16:56.9960",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3280,"Astor Place",40.71928220070702,-74.07126188278198,29477,"Subscriber",1978,1
299,"2019-05-19 00:15:51.3200","2019-05-19 00:20:50.8960",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26247,"Subscriber",1983,2
244,"2019-05-19 00:24:59.2060","2019-05-19 00:29:04.1350",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29288,"Subscriber",1988,2
1203,"2019-05-19 00:25:24.3510","2019-05-19 00:45:27.9490",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3203,"Hamilton Park",40.727595966,-74.044247311,26281,"Subscriber",1994,1
268,"2019-05-19 00:25:25.7740","2019-05-19 00:29:53.7900",3639,"Harborside",40.7192517,-74.034234,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29586,"Subscriber",1988,1
437,"2019-05-19 00:28:16.9960","2019-05-19 00:35:34.7030",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,29201,"Customer",1989,1
407,"2019-05-19 00:28:49.4220","2019-05-19 00:35:36.8060",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,29296,"Customer",1989,2
309,"2019-05-19 00:33:12.2750","2019-05-19 00:38:22.2470",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3679,"Bergen Ave",40.722103786686034,-74.07145500183105,29525,"Subscriber",1993,1
1133,"2019-05-19 00:36:51.4310","2019-05-19 00:55:45.4160",3183,"Exchange Place",40.7162469,-74.0334588,3183,"Exchange Place",40.7162469,-74.0334588,29641,"Subscriber",1993,1
232,"2019-05-19 00:39:03.8820","2019-05-19 00:42:56.2440",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3681,"Grand St",40.71517767732029,-74.03768330812454,29610,"Subscriber",1977,2
180,"2019-05-19 00:41:23.6400","2019-05-19 00:44:24.3110",3185,"City Hall",40.7177325,-74.043845,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26239,"Subscriber",1988,1
420,"2019-05-19 00:43:04.1010","2019-05-19 00:50:04.7310",3199,"Newport Pkwy",40.7287448,-74.0321082,3203,"Hamilton Park",40.727595966,-74.044247311,29593,"Subscriber",1989,1
73,"2019-05-19 00:44:08.3110","2019-05-19 00:45:22.0660",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29663,"Subscriber",1990,0
2504,"2019-05-19 00:45:53.8610","2019-05-19 01:27:38.2490",3203,"Hamilton Park",40.727595966,-74.044247311,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29256,"Subscriber",1994,1
406,"2019-05-19 00:46:36.1170","2019-05-19 00:53:23.0530",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3280,"Astor Place",40.71928220070702,-74.07126188278198,26297,"Subscriber",1984,1
4141,"2019-05-19 00:48:53.6520","2019-05-19 01:57:54.9720",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3211,"Newark Ave",40.72152515,-74.046304543,29586,"Customer",1969,0
4128,"2019-05-19 00:49:11.2480","2019-05-19 01:58:00.2240",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3211,"Newark Ave",40.72152515,-74.046304543,26195,"Customer",1969,0
337,"2019-05-19 00:56:05.2510","2019-05-19 01:01:42.7010",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26162,"Subscriber",1988,1
382,"2019-05-19 00:59:20.2370","2019-05-19 01:05:43.1420",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,29258,"Subscriber",1984,1
387,"2019-05-19 00:59:24.2990","2019-05-19 01:05:52.0250",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,26248,"Subscriber",1985,2
824,"2019-05-19 01:03:05.1150","2019-05-19 01:16:49.4090",3183,"Exchange Place",40.7162469,-74.0334588,3483,"Montgomery St",40.71942,-74.05099,29278,"Subscriber",1993,1
115,"2019-05-19 01:04:40.4410","2019-05-19 01:06:35.7310",3202,"Newport PATH",40.7272235,-74.0337589,3638,"Washington St",40.7242941,-74.0354826,26208,"Subscriber",1990,1
167,"2019-05-19 01:18:07.2340","2019-05-19 01:20:54.4090",3211,"Newark Ave",40.72152515,-74.046304543,3209,"Brunswick St",40.7241765,-74.0506564,26280,"Subscriber",1993,1
1379,"2019-05-19 01:30:45.0380","2019-05-19 01:53:45.0060",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,29256,"Subscriber",1970,1
505,"2019-05-19 01:33:41.3130","2019-05-19 01:42:07.2780",3640,"Journal Square",40.73367,-74.0625,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,29280,"Subscriber",1977,1
580,"2019-05-19 01:35:31.6620","2019-05-19 01:45:11.9610",3211,"Newark Ave",40.72152515,-74.046304543,3203,"Hamilton Park",40.727595966,-74.044247311,29503,"Subscriber",1984,2
728,"2019-05-19 01:38:04.6160","2019-05-19 01:50:13.0230",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3213,"Van Vorst Park",40.71848892,-74.047726625,29291,"Subscriber",1994,1
217,"2019-05-19 01:39:21.5740","2019-05-19 01:42:59.0030",3211,"Newark Ave",40.72152515,-74.046304543,3213,"Van Vorst Park",40.71848892,-74.047726625,29261,"Customer",1969,0
171,"2019-05-19 01:39:57.8690","2019-05-19 01:42:49.5360",3211,"Newark Ave",40.72152515,-74.046304543,3213,"Van Vorst Park",40.71848892,-74.047726625,26289,"Subscriber",1992,1
471,"2019-05-19 01:49:28.6440","2019-05-19 01:57:20.5790",3206,"Hilltop",40.7311689,-74.0575736,3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,29635,"Subscriber",1969,1
212,"2019-05-19 02:00:21.8560","2019-05-19 02:03:54.4040",3211,"Newark Ave",40.72152515,-74.046304543,3203,"Hamilton Park",40.727595966,-74.044247311,29586,"Subscriber",1970,2
248,"2019-05-19 02:02:06.9710","2019-05-19 02:06:15.5480",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,26237,"Subscriber",1983,2
294,"2019-05-19 02:02:17.3180","2019-05-19 02:07:12.0570",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29209,"Subscriber",1980,2
23048,"2019-05-19 02:02:59.5180","2019-05-19 08:27:08.4830",3183,"Exchange Place",40.7162469,-74.0334588,3183,"Exchange Place",40.7162469,-74.0334588,26235,"Customer",1969,0
454,"2019-05-19 02:08:49.8850","2019-05-19 02:16:24.8840",3185,"City Hall",40.7177325,-74.043845,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,29668,"Subscriber",1992,1
