"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
240,"2019-04-16 21:55:40.2940","2019-04-16 21:59:40.6030",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29487,"Subscriber",1977,1
209,"2019-04-16 21:57:43.0670","2019-04-16 22:01:12.9100",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26254,"Subscriber",1993,1
111,"2019-04-16 23:02:38.9180","2019-04-16 23:04:30.9030",3183,"Exchange Place",40.7162469,-74.0334588,3639,"Harborside",40.7192517,-74.034234,29246,"Subscriber",1969,0
923,"2019-04-16 23:33:22.7690","2019-04-16 23:48:46.3780",3183,"Exchange Place",40.7162469,-74.0334588,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,29214,"Subscriber",1994,1
407,"2019-04-17 05:18:11.0530","2019-04-17 05:24:58.1180",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,26252,"Subscriber",1972,2
117,"2019-04-17 08:01:15.7700","2019-04-17 08:03:12.9640",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,29608,"Subscriber",1966,1
302,"2019-04-17 08:03:25.6640","2019-04-17 08:08:27.8220",3183,"Exchange Place",40.7162469,-74.0334588,3185,"City Hall",40.7177325,-74.043845,29669,"Subscriber",1986,1
251,"2019-04-17 10:31:11.9960","2019-04-17 10:35:23.9520",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26178,"Subscriber",1986,1
223,"2019-04-17 11:55:06.7280","2019-04-17 11:58:49.9720",3183,"Exchange Place",40.7162469,-74.0334588,3481,"York St",40.71649,-74.04105,29595,"Subscriber",1962,1
471,"2019-04-17 13:19:41.6230","2019-04-17 13:27:33.6060",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,29446,"Subscriber",1958,1
194,"2019-04-17 13:47:02.9480","2019-04-17 13:50:17.3350",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29254,"Subscriber",1986,1
1127,"2019-04-17 13:48:00.4880","2019-04-17 14:06:47.8140",3183,"Exchange Place",40.7162469,-74.0334588,3638,"Washington St",40.7242941,-74.0354826,29542,"Customer",1998,1
2376,"2019-04-17 14:02:29.6020","2019-04-17 14:42:05.8830",3183,"Exchange Place",40.7162469,-74.0334588,3209,"Brunswick St",40.7241765,-74.0506564,29485,"Subscriber",1984,2
460,"2019-04-17 14:36:29.9060","2019-04-17 14:44:10.5580",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,29262,"Subscriber",1986,1
496,"2019-04-17 14:39:37.6270","2019-04-17 14:47:53.8550",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26289,"Customer",1969,0
692,"2019-04-17 15:58:07.1710","2019-04-17 16:09:40.0630",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,29510,"Subscriber",1982,1
376,"2019-04-17 15:59:14.1270","2019-04-17 16:05:30.7700",3183,"Exchange Place",40.7162469,-74.0334588,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29279,"Subscriber",1987,1
4239,"2019-04-17 16:09:54.3340","2019-04-17 17:20:33.4540",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,29577,"Subscriber",1977,2
296,"2019-04-17 16:12:24.8320","2019-04-17 16:17:21.6730",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26246,"Subscriber",1988,1
688,"2019-04-17 16:59:22.6560","2019-04-17 17:10:51.4670",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,29551,"Subscriber",1985,1
638,"2019-04-17 17:06:53.1020","2019-04-17 17:17:31.8280",3183,"Exchange Place",40.7162469,-74.0334588,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29213,"Customer",1969,0
265,"2019-04-17 17:09:01.3790","2019-04-17 17:13:26.4140",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26296,"Subscriber",1974,1
627,"2019-04-17 17:17:14.8650","2019-04-17 17:27:42.7670",3183,"Exchange Place",40.7162469,-74.0334588,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29622,"Subscriber",1958,1
416,"2019-04-17 17:18:44.4490","2019-04-17 17:25:40.7660",3183,"Exchange Place",40.7162469,-74.0334588,3638,"Washington St",40.7242941,-74.0354826,29498,"Subscriber",1987,1
1319,"2019-04-17 17:21:41.5010","2019-04-17 17:43:40.5730",3183,"Exchange Place",40.7162469,-74.0334588,3220,"5 Corners Library",40.734961020009514,-74.0595030784607,26316,"Subscriber",1985,1
192,"2019-04-17 17:28:04.5550","2019-04-17 17:31:16.5980",3183,"Exchange Place",40.7162469,-74.0334588,3681,"Grand St",40.71517767732029,-74.03768330812454,29546,"Subscriber",1987,1
747,"2019-04-17 17:28:23.1730","2019-04-17 17:40:51.1320",3183,"Exchange Place",40.7162469,-74.0334588,3481,"York St",40.71649,-74.04105,26220,"Subscriber",1979,1
241,"2019-04-17 17:33:13.6040","2019-04-17 17:37:15.1410",3183,"Exchange Place",40.7162469,-74.0334588,3185,"City Hall",40.7177325,-74.043845,26215,"Subscriber",1994,1
366,"2019-04-17 17:37:00.1750","2019-04-17 17:43:06.6340",3183,"Exchange Place",40.7162469,-74.0334588,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,26224,"Subscriber",1980,1
1302,"2019-04-17 17:38:36.3520","2019-04-17 18:00:18.9460",3183,"Exchange Place",40.7162469,-74.0334588,3210,"Pershing Field",40.742677141,-74.051788633,37987,"Subscriber",1987,1
741,"2019-04-17 17:39:46.4130","2019-04-17 17:52:08.4020",3183,"Exchange Place",40.7162469,-74.0334588,3203,"Hamilton Park",40.727595966,-74.044247311,29525,"Subscriber",1990,2
1552,"2019-04-17 17:39:54.3910","2019-04-17 18:05:47.2210",3183,"Exchange Place",40.7162469,-74.0334588,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29654,"Subscriber",1962,1
322,"2019-04-17 17:45:16.3530","2019-04-17 17:50:38.3850",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29250,"Subscriber",1983,1
259,"2019-04-17 17:47:45.0200","2019-04-17 17:52:04.1090",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29530,"Subscriber",1989,1
415,"2019-04-17 17:50:53.0930","2019-04-17 17:57:48.7420",3183,"Exchange Place",40.7162469,-74.0334588,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,29626,"Subscriber",1986,1
239,"2019-04-17 17:52:14.6040","2019-04-17 17:56:14.3520",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29595,"Subscriber",1993,1
311,"2019-04-17 17:56:08.3650","2019-04-17 18:01:19.8580",3183,"Exchange Place",40.7162469,-74.0334588,3185,"City Hall",40.7177325,-74.043845,29605,"Subscriber",1990,2
196,"2019-04-17 17:56:13.0940","2019-04-17 17:59:29.7480",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29445,"Subscriber",1960,1
195,"2019-04-17 17:56:11.3650","2019-04-17 17:59:26.3780",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29459,"Subscriber",1967,1
653,"2019-04-17 18:00:01.5380","2019-04-17 18:10:55.4970",3183,"Exchange Place",40.7162469,-74.0334588,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29505,"Subscriber",1969,0
445,"2019-04-17 18:06:07.1640","2019-04-17 18:13:32.9970",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,29621,"Subscriber",1990,1
272,"2019-04-17 18:08:49.7580","2019-04-17 18:13:22.6630",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29200,"Subscriber",1979,1
896,"2019-04-17 18:19:07.7140","2019-04-17 18:34:04.6580",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29664,"Subscriber",1981,2
302,"2019-04-17 18:20:20.7670","2019-04-17 18:25:23.0150",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26301,"Subscriber",1970,1
732,"2019-04-17 18:21:19.3310","2019-04-17 18:33:32.1950",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,29261,"Subscriber",1989,1
194,"2019-04-17 18:27:28.8510","2019-04-17 18:30:43.1820",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26175,"Subscriber",1994,1
259,"2019-04-17 18:28:10.6760","2019-04-17 18:32:30.5600",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,29474,"Subscriber",1985,2
329,"2019-04-17 18:30:47.9550","2019-04-17 18:36:17.5220",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29221,"Subscriber",1982,1
200,"2019-04-17 18:31:05.1170","2019-04-17 18:34:26.0820",3183,"Exchange Place",40.7162469,-74.0334588,3681,"Grand St",40.71517767732029,-74.03768330812454,29639,"Subscriber",1988,2
204,"2019-04-17 18:33:38.5080","2019-04-17 18:37:02.8260",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26308,"Subscriber",1989,1
820,"2019-04-17 18:41:08.3550","2019-04-17 18:54:48.9890",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29681,"Subscriber",1956,2
590,"2019-04-17 18:44:43.5180","2019-04-17 18:54:33.6760",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,26264,"Subscriber",1991,1
356,"2019-04-17 18:51:41.9330","2019-04-17 18:57:38.9010",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29248,"Subscriber",1993,1
832,"2019-04-17 19:04:06.3470","2019-04-17 19:17:58.4920",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26254,"Subscriber",1992,2
212,"2019-04-17 19:36:06.3160","2019-04-17 19:39:38.3210",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29507,"Subscriber",1990,1
422,"2019-04-17 19:54:15.7410","2019-04-17 20:01:18.4360",3183,"Exchange Place",40.7162469,-74.0334588,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,26151,"Subscriber",1982,2
154,"2019-04-17 19:57:36.8440","2019-04-17 20:00:11.0080",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26276,"Subscriber",1984,1
174,"2019-04-17 20:00:01.8410","2019-04-17 20:02:56.8100",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29488,"Subscriber",1987,1
144,"2019-04-17 20:25:16.0570","2019-04-17 20:27:40.5440",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,29640,"Subscriber",1977,1
147,"2019-04-17 20:47:32.3820","2019-04-17 20:49:59.9290",3183,"Exchange Place",40.7162469,-74.0334588,3681,"Grand St",40.71517767732029,-74.03768330812454,26157,"Subscriber",1986,1
102,"2019-04-17 21:19:47.7030","2019-04-17 21:21:30.6780",3183,"Exchange Place",40.7162469,-74.0334588,3639,"Harborside",40.7192517,-74.034234,29470,"Subscriber",1993,1
221,"2019-04-17 21:32:30.8380","2019-04-17 21:36:12.1720",3183,"Exchange Place",40.7162469,-74.0334588,3185,"City Hall",40.7177325,-74.043845,29247,"Subscriber",1980,1
292,"2019-04-17 21:49:32.8550","2019-04-17 21:54:25.2100",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29540,"Subscriber",1980,2
536,"2019-04-17 22:18:22.8100","2019-04-17 22:27:19.0300",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29492,"Subscriber",1969,1
118,"2019-04-17 22:23:49.2710","2019-04-17 22:25:47.9840",3183,"Exchange Place",40.7162469,-74.0334588,3681,"Grand St",40.71517767732029,-74.03768330812454,26237,"Subscriber",1994,1
242,"2019-04-17 23:26:36.8030","2019-04-17 23:30:38.9720",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26246,"Subscriber",1954,2
104,"2019-04-18 07:56:24.2640","2019-04-18 07:58:08.8980",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,29523,"Subscriber",1966,1
340,"2019-04-18 08:02:24.2930","2019-04-18 08:08:04.9720",3183,"Exchange Place",40.7162469,-74.0334588,3213,"Van Vorst Park",40.71848892,-74.047726625,29539,"Subscriber",1986,1
480,"2019-04-18 12:08:35.5710","2019-04-18 12:16:36.1480",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,26293,"Subscriber",1991,1
376,"2019-04-18 12:57:25.2130","2019-04-18 13:03:42.1270",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,26290,"Subscriber",1985,1
151,"2019-04-18 13:08:33.5820","2019-04-18 13:11:05.1610",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29512,"Subscriber",1981,2
604,"2019-04-18 13:09:31.3490","2019-04-18 13:19:35.3850",3183,"Exchange Place",40.7162469,-74.0334588,3638,"Washington St",40.7242941,-74.0354826,29225,"Subscriber",1976,1
174,"2019-04-18 13:17:59.5980","2019-04-18 13:20:54.2290",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29282,"Subscriber",1993,1
994,"2019-04-18 14:22:23.7850","2019-04-18 14:38:58.4660",3183,"Exchange Place",40.7162469,-74.0334588,3639,"Harborside",40.7192517,-74.034234,29488,"Subscriber",1949,1
265,"2019-04-18 14:24:03.6300","2019-04-18 14:28:28.9610",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29286,"Subscriber",1983,1
196,"2019-04-18 14:57:27.9080","2019-04-18 15:00:44.5590",3183,"Exchange Place",40.7162469,-74.0334588,3185,"City Hall",40.7177325,-74.043845,29646,"Subscriber",1994,1
548,"2019-04-18 15:41:56.0490","2019-04-18 15:51:04.2240",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,29487,"Subscriber",1983,1
249,"2019-04-18 16:00:34.7180","2019-04-18 16:04:43.8610",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,29199,"Subscriber",1987,1
281,"2019-04-18 16:39:26.1920","2019-04-18 16:44:08.0440",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29463,"Subscriber",1981,0
261,"2019-04-18 16:41:44.5000","2019-04-18 16:46:06.3790",3183,"Exchange Place",40.7162469,-74.0334588,3213,"Van Vorst Park",40.71848892,-74.047726625,29122,"Subscriber",1962,1
210,"2019-04-18 16:47:41.0360","2019-04-18 16:51:11.2600",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,29203,"Subscriber",1991,1
506,"2019-04-18 17:02:21.2650","2019-04-18 17:10:47.9850",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,26250,"Subscriber",1985,1
287,"2019-04-18 17:05:38.9010","2019-04-18 17:10:26.8240",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29234,"Subscriber",1976,2
124,"2019-04-18 17:16:23.7820","2019-04-18 17:18:27.9180",3183,"Exchange Place",40.7162469,-74.0334588,3639,"Harborside",40.7192517,-74.034234,29201,"Subscriber",1969,0
341,"2019-04-18 17:20:50.6760","2019-04-18 17:26:32.5300",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29481,"Subscriber",1992,2
627,"2019-04-18 17:34:20.2700","2019-04-18 17:44:47.6410",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,29671,"Subscriber",1990,1
1263,"2019-04-18 17:34:20.6640","2019-04-18 17:55:24.6570",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,29640,"Subscriber",1989,2
102,"2019-04-18 17:36:12.9050","2019-04-18 17:37:55.3530",3183,"Exchange Place",40.7162469,-74.0334588,3639,"Harborside",40.7192517,-74.034234,29604,"Subscriber",1985,1
473,"2019-04-18 17:41:04.6520","2019-04-18 17:48:58.1260",3183,"Exchange Place",40.7162469,-74.0334588,3638,"Washington St",40.7242941,-74.0354826,26261,"Subscriber",1987,1
297,"2019-04-18 17:54:29.3600","2019-04-18 17:59:26.8130",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29463,"Subscriber",1973,1
577,"2019-04-18 17:55:55.7400","2019-04-18 18:05:32.9890",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,26301,"Customer",1992,1
344,"2019-04-18 17:57:40.2830","2019-04-18 18:03:25.2240",3183,"Exchange Place",40.7162469,-74.0334588,3481,"York St",40.71649,-74.04105,29507,"Subscriber",1962,1
583,"2019-04-18 17:58:05.9770","2019-04-18 18:07:49.6840",3183,"Exchange Place",40.7162469,-74.0334588,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,29502,"Subscriber",1958,1
563,"2019-04-18 17:58:05.7810","2019-04-18 18:07:29.4190",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,29272,"Customer",1982,1
1047,"2019-04-18 17:58:35.1200","2019-04-18 18:16:03.0070",3183,"Exchange Place",40.7162469,-74.0334588,3220,"5 Corners Library",40.734961020009514,-74.0595030784607,29282,"Subscriber",1985,1
340,"2019-04-18 18:02:42.5520","2019-04-18 18:08:22.6490",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26193,"Subscriber",1993,1
131,"2019-04-18 18:04:07.3000","2019-04-18 18:06:18.5120",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26166,"Subscriber",1994,1
244,"2019-04-18 18:04:21.0830","2019-04-18 18:08:25.1420",3183,"Exchange Place",40.7162469,-74.0334588,3185,"City Hall",40.7177325,-74.043845,29220,"Subscriber",1987,1
225,"2019-04-18 18:16:04.6660","2019-04-18 18:19:49.9290",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,29232,"Subscriber",1975,1
460,"2019-04-18 18:16:19.6560","2019-04-18 18:24:00.0050",3183,"Exchange Place",40.7162469,-74.0334588,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,26190,"Subscriber",1982,1
363,"2019-04-18 18:17:11.5860","2019-04-18 18:23:14.8380",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29307,"Subscriber",1989,2
934,"2019-04-18 18:25:56.6590","2019-04-18 18:41:30.6740",3183,"Exchange Place",40.7162469,-74.0334588,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,29550,"Subscriber",1990,2
235,"2019-04-18 18:44:43.0080","2019-04-18 18:48:38.7520",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29261,"Subscriber",1988,1
201,"2019-04-18 18:45:30.2190","2019-04-18 18:48:52.1530",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26224,"Subscriber",1979,1
633,"2019-04-18 18:50:14.5710","2019-04-18 19:00:47.6960",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29532,"Subscriber",1984,1
313,"2019-04-18 18:56:01.7490","2019-04-18 19:01:15.5430",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26180,"Subscriber",1986,1
926,"2019-04-18 18:58:52.9940","2019-04-18 19:14:19.7580",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,29525,"Subscriber",1984,1
1219,"2019-04-18 18:59:31.7350","2019-04-18 19:19:50.9170",3183,"Exchange Place",40.7162469,-74.0334588,3213,"Van Vorst Park",40.71848892,-74.047726625,29284,"Subscriber",1983,1
451,"2019-04-18 19:01:21.0870","2019-04-18 19:08:52.9320",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29439,"Subscriber",1991,1
292,"2019-04-18 19:04:30.2930","2019-04-18 19:09:22.4160",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26226,"Subscriber",1984,1
1590,"2019-04-18 19:07:12.8590","2019-04-18 19:33:43.1910",3183,"Exchange Place",40.7162469,-74.0334588,3191,"Union St",40.7182113,-74.0836394,29555,"Customer",1994,1
314,"2019-04-18 19:09:44.3870","2019-04-18 19:14:58.7960",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29455,"Subscriber",1983,1
248,"2019-04-18 19:14:39.0250","2019-04-18 19:18:47.3620",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,26308,"Subscriber",1987,1
85,"2019-04-18 19:18:17.0880","2019-04-18 19:19:42.3520",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,29121,"Subscriber",1986,1
442,"2019-04-18 19:25:37.9310","2019-04-18 19:33:00.8990",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,29450,"Subscriber",1986,1
322,"2019-04-18 19:55:35.5810","2019-04-18 20:00:57.6670",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26207,"Subscriber",1963,1
337,"2019-04-18 19:59:35.6410","2019-04-18 20:05:12.7260",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29502,"Subscriber",1977,1
237,"2019-04-18 20:11:32.7340","2019-04-18 20:15:29.8410",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29228,"Subscriber",1989,1
263,"2019-04-18 20:17:03.6360","2019-04-18 20:21:26.8410",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,26196,"Subscriber",1979,1
189,"2019-04-18 20:19:40.5910","2019-04-18 20:22:50.2230",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29450,"Subscriber",1975,1
255,"2019-04-18 20:22:50.0260","2019-04-18 20:27:05.0260",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,26255,"Subscriber",1979,1
316,"2019-04-18 20:28:56.9530","2019-04-18 20:34:13.2190",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29446,"Subscriber",1989,1
264,"2019-04-18 20:34:09.2350","2019-04-18 20:38:34.2060",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,29288,"Subscriber",1992,1
92,"2019-04-18 20:38:56.5030","2019-04-18 20:40:29.4420",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,26252,"Subscriber",1969,0
242,"2019-04-18 21:08:28.7490","2019-04-18 21:12:31.1100",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29592,"Subscriber",1985,1
385,"2019-04-18 21:13:21.3190","2019-04-18 21:19:47.2070",3183,"Exchange Place",40.7162469,-74.0334588,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,26215,"Subscriber",1989,1
273,"2019-04-18 21:51:47.6680","2019-04-18 21:56:20.9010",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29645,"Subscriber",1989,1
1141,"2019-04-19 11:44:25.4100","2019-04-19 12:03:26.6480",3183,"Exchange Place",40.7162469,-74.0334588,3638,"Washington St",40.7242941,-74.0354826,29573,"Subscriber",1991,1
825,"2019-04-19 12:19:46.4000","2019-04-19 12:33:31.9730",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,29259,"Subscriber",1990,2
818,"2019-04-19 12:20:19.1930","2019-04-19 12:33:57.4510",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,26273,"Customer",1969,0
373,"2019-04-19 12:25:01.1560","2019-04-19 12:31:14.8670",3183,"Exchange Place",40.7162469,-74.0334588,3211,"Newark Ave",40.72152515,-74.046304543,26288,"Subscriber",1987,1
1636,"2019-04-19 12:25:24.7320","2019-04-19 12:52:41.1650",3183,"Exchange Place",40.7162469,-74.0334588,3183,"Exchange Place",40.7162469,-74.0334588,26256,"Customer",1978,1
307,"2019-04-19 12:32:38.6100","2019-04-19 12:37:46.2420",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,37987,"Subscriber",1980,2
499,"2019-04-19 12:39:31.4080","2019-04-19 12:47:50.4680",3183,"Exchange Place",40.7162469,-74.0334588,3183,"Exchange Place",40.7162469,-74.0334588,29583,"Customer",1969,0
216,"2019-04-19 13:34:11.1080","2019-04-19 13:37:47.1440",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29281,"Subscriber",1990,1
278,"2019-04-19 13:48:37.1160","2019-04-19 13:53:15.8090",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,26217,"Subscriber",1970,1
869,"2019-04-19 13:49:45.9820","2019-04-19 14:04:15.4560",3183,"Exchange Place",40.7162469,-74.0334588,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,29221,"Customer",1969,0
454,"2019-04-19 13:52:46.3000","2019-04-19 14:00:21.1660",3183,"Exchange Place",40.7162469,-74.0334588,3213,"Van Vorst Park",40.71848892,-74.047726625,29463,"Subscriber",1997,1
237,"2019-04-19 14:34:09.5860","2019-04-19 14:38:07.2160",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29281,"Subscriber",1991,1
